index  ,num_passengers,sales_channel,trip_type,purchase_lead,length_of_stay,flight_hour,flight_day,route,booking_origin,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete
27923,1,Internet,RoundTrip,51,3,5,Mon,HNDSYD,Australia,0,0,0,8.58,0
27924,2,Internet,RoundTrip,31,3,1,Tue,HNDSYD,Australia,0,0,0,8.58,0
27925,1,Internet,RoundTrip,120,3,22,Mon,HNDTRZ,Japan,0,0,0,7.57,0
27926,2,Internet,RoundTrip,52,3,15,Sun,HNDTRZ,Japan,1,0,0,7.57,0
27927,2,Internet,RoundTrip,13,3,9,Thu,HNDTRZ,Japan,1,1,0,7.57,0
27928,1,Internet,RoundTrip,24,3,13,Sat,HNDTRZ,Japan,1,0,0,7.57,0
27929,1,Internet,RoundTrip,30,3,1,Sun,HNDTRZ,Japan,0,1,0,7.57,0
27930,4,Internet,RoundTrip,19,3,12,Wed,HYDPER,United States,0,0,0,5.62,0
27931,1,Internet,RoundTrip,22,3,4,Fri,HYDPER,Australia,0,0,1,5.62,0
27932,2,Internet,RoundTrip,21,3,1,Thu,HYDPER,Australia,1,0,1,5.62,0
27933,1,Internet,RoundTrip,31,3,4,Thu,HYDPER,Australia,0,0,1,5.62,0
27934,1,Internet,RoundTrip,13,3,0,Sun,HYDSYD,Australia,1,1,1,8.58,0
27935,1,Internet,RoundTrip,45,3,1,Wed,HYDSYD,Australia,1,1,1,8.58,0
27936,1,Internet,RoundTrip,22,3,7,Wed,HYDSYD,Australia,0,0,0,8.58,0
27937,1,Internet,RoundTrip,28,3,7,Sat,HYDSYD,Australia,0,0,0,8.58,0
27938,1,Internet,RoundTrip,12,3,11,Sun,HYDSYD,Australia,0,1,0,8.58,1
27939,1,Internet,RoundTrip,25,3,6,Wed,HYDSYD,Australia,0,0,1,8.58,0
27940,1,Internet,RoundTrip,36,3,3,Wed,HYDSYD,Australia,1,1,1,8.58,0
27941,2,Internet,RoundTrip,25,3,5,Fri,HYDWUH,India,1,1,0,5.13,0
27942,1,Internet,RoundTrip,6,3,6,Sun,ICNJHB,Malaysia,1,1,1,6.62,0
27943,1,Internet,RoundTrip,57,3,6,Thu,ICNJHB,Malaysia,0,0,0,6.62,0
27944,1,Internet,RoundTrip,27,3,2,Tue,ICNJHB,South Korea,0,0,0,6.62,0
27945,1,Mobile,RoundTrip,14,3,15,Wed,ICNJHB,Malaysia,0,0,0,6.62,0
27946,1,Internet,RoundTrip,1,3,8,Mon,ICNJHB,Malaysia,0,0,0,6.62,0
27947,2,Mobile,RoundTrip,6,3,6,Mon,ICNJHB,Malaysia,0,1,0,6.62,1
27948,2,Internet,RoundTrip,8,3,7,Mon,ICNJHB,Malaysia,1,0,1,6.62,1
27949,2,Internet,RoundTrip,11,3,8,Mon,ICNJHB,South Korea,0,0,0,6.62,1
27950,1,Internet,RoundTrip,2,3,5,Sat,ICNJHB,Malaysia,0,1,1,6.62,1
27951,1,Internet,RoundTrip,17,3,1,Tue,ICNJHB,Malaysia,0,1,0,6.62,0
27952,1,Internet,RoundTrip,5,3,14,Sun,ICNJHB,South Korea,1,0,1,6.62,1
27953,1,Internet,RoundTrip,8,3,14,Mon,ICNJHB,Malaysia,1,1,1,6.62,0
27954,1,Internet,RoundTrip,24,3,9,Mon,ICNJHB,South Korea,1,1,0,6.62,1
27955,1,Internet,RoundTrip,106,3,11,Fri,ICNKBR,South Korea,1,0,1,6.62,1
27956,1,Mobile,RoundTrip,283,3,13,Mon,ICNKBR,South Korea,0,0,0,6.62,0
27957,1,Internet,RoundTrip,46,3,10,Tue,ICNKBR,South Korea,0,0,0,6.62,0
27958,2,Internet,RoundTrip,23,3,11,Sun,ICNKBR,South Korea,1,0,0,6.62,1
27959,2,Internet,RoundTrip,38,3,0,Wed,ICNKBV,South Korea,1,0,1,6.62,0
27960,1,Internet,RoundTrip,46,3,11,Sat,ICNKBV,South Korea,1,0,0,6.62,0
27961,2,Internet,RoundTrip,91,3,4,Sat,ICNKBV,South Korea,0,0,0,6.62,0
27962,2,Internet,RoundTrip,18,3,12,Tue,ICNKBV,South Korea,1,0,1,6.62,0
27963,2,Internet,RoundTrip,218,3,13,Wed,ICNKBV,South Korea,0,0,0,6.62,0
27964,2,Internet,RoundTrip,1,3,11,Thu,ICNKCH,South Korea,1,1,1,6.62,1
27965,1,Internet,RoundTrip,44,3,16,Sun,ICNKCH,South Korea,0,0,0,6.62,1
27966,1,Internet,RoundTrip,1,3,6,Mon,ICNKCH,South Korea,0,0,0,6.62,1
27967,1,Internet,RoundTrip,46,3,1,Sun,ICNKCH,Malaysia,0,0,1,6.62,0
27968,1,Internet,RoundTrip,58,3,23,Wed,ICNKCH,South Korea,1,1,1,6.62,1
27969,1,Internet,RoundTrip,7,3,0,Wed,ICNKCH,South Korea,0,0,0,6.62,0
27970,2,Internet,RoundTrip,340,3,9,Sun,ICNKCH,South Korea,1,1,1,6.62,1
27971,1,Internet,RoundTrip,218,3,10,Wed,ICNKCH,South Korea,0,0,0,6.62,1
27972,1,Internet,RoundTrip,3,3,4,Fri,ICNKNO,South Korea,1,1,1,6.62,0
27973,2,Mobile,RoundTrip,62,3,15,Fri,ICNKNO,Indonesia,0,0,1,6.62,0
27974,3,Internet,RoundTrip,9,3,2,Wed,ICNKNO,South Korea,0,0,0,6.62,0
27975,1,Internet,RoundTrip,8,3,3,Tue,ICNKNO,South Korea,0,1,1,6.62,0
27976,1,Internet,RoundTrip,11,3,13,Mon,ICNKNO,South Korea,1,0,0,6.62,0
27977,2,Internet,RoundTrip,5,3,0,Wed,ICNKNO,South Korea,0,0,0,6.62,0
27978,1,Internet,RoundTrip,16,3,11,Thu,ICNKNO,South Korea,1,0,1,6.62,0
27979,1,Internet,RoundTrip,31,3,8,Fri,ICNKNO,South Korea,1,0,1,6.62,0
27980,1,Internet,RoundTrip,4,3,23,Mon,ICNKNO,South Korea,1,0,0,6.62,0
27981,1,Internet,RoundTrip,21,3,10,Fri,ICNKNO,Indonesia,1,1,1,6.62,0
27982,2,Internet,RoundTrip,10,3,7,Thu,ICNKNO,South Korea,0,0,0,6.62,1
27983,1,Internet,RoundTrip,42,3,13,Wed,ICNLGK,South Korea,1,0,1,6.62,1
27984,1,Internet,RoundTrip,25,3,4,Mon,ICNLGK,South Korea,0,0,0,6.62,0
27985,1,Mobile,RoundTrip,40,3,4,Fri,ICNLGK,South Korea,1,0,1,6.62,1
27986,1,Internet,RoundTrip,47,3,12,Mon,ICNLGK,South Korea,0,0,1,6.62,0
27987,1,Internet,RoundTrip,14,3,10,Mon,ICNLGK,South Korea,0,0,1,6.62,1
27988,2,Internet,RoundTrip,39,3,13,Sun,ICNLGK,South Korea,0,0,0,6.62,0
27989,2,Internet,RoundTrip,77,3,12,Wed,ICNLGK,South Korea,1,1,1,6.62,1
27990,2,Mobile,RoundTrip,64,3,8,Mon,ICNLGK,South Korea,0,0,1,6.62,0
27991,2,Internet,RoundTrip,28,3,3,Wed,ICNLGK,South Korea,0,0,0,6.62,0
27992,2,Internet,RoundTrip,30,3,1,Sat,ICNLGK,South Korea,1,0,0,6.62,1
27993,6,Internet,RoundTrip,107,3,13,Wed,ICNLGK,South Korea,1,0,0,6.62,0
27994,2,Internet,RoundTrip,77,3,13,Thu,ICNLGK,South Korea,0,0,1,6.62,0
27995,4,Internet,RoundTrip,206,3,11,Sun,ICNLGK,South Korea,1,1,1,6.62,1
27996,4,Internet,RoundTrip,45,3,10,Sat,ICNLGK,South Korea,1,0,1,6.62,1
27997,1,Mobile,RoundTrip,21,3,6,Thu,ICNLGK,South Korea,0,0,1,6.62,0
27998,1,Internet,RoundTrip,30,3,14,Tue,ICNLGK,Italy,1,0,1,6.62,0
27999,1,Internet,RoundTrip,157,3,16,Sun,ICNLGK,South Korea,0,1,0,6.62,0
28000,1,Internet,RoundTrip,6,3,13,Fri,ICNLGK,South Korea,0,0,0,6.62,1
28001,2,Internet,RoundTrip,59,3,5,Tue,ICNLGK,South Korea,0,0,0,6.62,1
28002,2,Internet,RoundTrip,18,3,4,Wed,ICNLGK,South Korea,1,0,1,6.62,0
28003,1,Internet,RoundTrip,157,3,16,Sun,ICNLGK,South Korea,1,1,0,6.62,0
28004,2,Mobile,RoundTrip,72,3,13,Tue,ICNLGK,South Korea,0,0,0,6.62,0
28005,2,Internet,RoundTrip,56,3,5,Wed,ICNLGK,South Korea,1,0,0,6.62,1
28006,1,Mobile,RoundTrip,267,3,10,Tue,ICNLGK,South Korea,1,0,0,6.62,1
28007,6,Internet,RoundTrip,107,3,13,Wed,ICNLGK,South Korea,1,0,0,6.62,0
28008,2,Internet,RoundTrip,84,3,4,Wed,ICNLGK,South Korea,1,0,0,6.62,0
28009,4,Internet,RoundTrip,60,3,6,Thu,ICNLGK,South Korea,1,0,1,6.62,0
28010,1,Internet,RoundTrip,346,3,4,Wed,ICNLGK,South Korea,0,0,0,6.62,0
28011,4,Internet,RoundTrip,19,3,10,Wed,ICNLGK,South Korea,1,1,1,6.62,0
28012,5,Internet,RoundTrip,30,3,10,Thu,ICNLGK,South Korea,1,1,1,6.62,0
28013,2,Internet,RoundTrip,2,3,17,Tue,ICNLGK,South Korea,1,0,0,6.62,1
28014,1,Internet,RoundTrip,9,3,10,Sat,ICNMAA,India,1,1,1,6.62,0
28015,1,Internet,RoundTrip,23,3,3,Wed,ICNMAA,South Korea,0,0,0,6.62,0
28016,2,Mobile,RoundTrip,162,3,16,Mon,ICNMEL,South Korea,1,1,0,8.83,0
28017,2,Internet,OneWay,181,3,6,Tue,ICNMEL,Australia,0,0,0,8.83,0
28018,1,Internet,RoundTrip,42,3,15,Wed,ICNMEL,South Korea,0,0,0,8.83,0
28019,3,Internet,RoundTrip,75,3,14,Fri,ICNMEL,Australia,1,0,0,8.83,0
28020,1,Internet,RoundTrip,112,3,16,Sat,ICNMEL,Australia,0,0,1,8.83,0
28021,1,Internet,RoundTrip,15,3,2,Sat,ICNMEL,Australia,0,0,0,8.83,0
28022,2,Internet,RoundTrip,56,3,13,Fri,ICNMLE,South Korea,0,0,0,6.62,0
28023,1,Internet,RoundTrip,127,3,12,Sun,ICNMLE,South Korea,0,0,0,6.62,0
28024,1,Internet,RoundTrip,11,3,8,Tue,ICNMLE,South Korea,0,0,1,6.62,1
28025,2,Internet,RoundTrip,16,3,2,Thu,ICNMLE,South Korea,1,0,0,6.62,0
28026,2,Internet,RoundTrip,268,3,12,Sat,ICNMLE,South Korea,0,1,0,6.62,0
28027,1,Internet,RoundTrip,127,3,12,Sun,ICNMLE,South Korea,0,0,0,6.62,0
28028,1,Mobile,RoundTrip,62,3,6,Fri,ICNMLE,South Korea,1,0,0,6.62,0
28029,2,Mobile,RoundTrip,123,3,15,Wed,ICNMLE,South Korea,1,1,1,6.62,1
28030,3,Internet,RoundTrip,20,3,21,Sat,ICNMLE,South Korea,0,0,0,6.62,0
28031,2,Mobile,RoundTrip,21,3,12,Mon,ICNMLE,South Korea,0,0,0,6.62,0
28032,1,Internet,RoundTrip,175,3,6,Wed,ICNMLE,South Korea,0,0,0,6.62,0
28033,2,Internet,RoundTrip,23,3,4,Mon,ICNMLE,South Korea,0,1,0,6.62,1
28034,2,Mobile,RoundTrip,18,3,8,Tue,ICNMLE,South Korea,1,0,1,6.62,0
28035,1,Internet,RoundTrip,1,3,10,Tue,ICNOOL,South Korea,0,0,0,8.83,0
28036,1,Internet,RoundTrip,1,3,23,Wed,ICNOOL,Australia,0,0,0,8.83,1
28037,1,Internet,RoundTrip,17,3,14,Thu,ICNOOL,South Korea,1,0,0,8.83,0
28038,1,Internet,CircleTrip,17,3,23,Sun,ICNOOL,Netherlands,0,0,1,8.83,0
28039,1,Internet,RoundTrip,177,3,18,Fri,ICNOOL,South Korea,0,0,1,8.83,0
28040,1,Internet,RoundTrip,40,3,5,Tue,ICNPEN,South Korea,0,0,0,6.62,1
28041,1,Internet,RoundTrip,25,3,10,Mon,ICNPEN,South Korea,0,1,0,6.62,1
28042,1,Internet,RoundTrip,18,3,12,Sun,ICNPEN,South Korea,0,0,0,6.62,0
28043,3,Internet,RoundTrip,422,3,6,Wed,ICNPEN,South Korea,1,0,1,6.62,0
28044,1,Internet,RoundTrip,139,3,8,Tue,ICNPEN,Australia,0,0,0,6.62,0
28045,1,Internet,RoundTrip,266,3,10,Thu,ICNPEN,South Korea,1,1,1,6.62,0
28046,1,Mobile,RoundTrip,1,3,19,Mon,ICNPEN,South Korea,0,1,0,6.62,1
28047,1,Internet,RoundTrip,9,3,4,Tue,ICNPEN,Japan,1,0,1,6.62,0
28048,6,Internet,RoundTrip,53,3,7,Fri,ICNPEN,South Korea,1,1,0,6.62,1
28049,2,Internet,RoundTrip,20,3,2,Tue,ICNPEN,South Korea,0,0,1,6.62,0
28050,1,Internet,RoundTrip,4,3,4,Thu,ICNPEN,Malaysia,1,0,0,6.62,1
28051,1,Internet,RoundTrip,42,3,1,Wed,ICNPEN,South Korea,0,1,1,6.62,1
28052,1,Internet,RoundTrip,16,3,0,Fri,ICNPEN,South Korea,0,0,0,6.62,1
28053,1,Internet,RoundTrip,23,3,2,Fri,ICNPEN,Malaysia,1,1,1,6.62,1
28054,2,Internet,RoundTrip,2,3,7,Tue,ICNPEN,South Korea,0,0,1,6.62,0
28055,1,Mobile,RoundTrip,47,3,4,Sun,ICNPEN,Malaysia,0,0,0,6.62,0
28056,1,Internet,RoundTrip,29,3,23,Sat,ICNPEN,South Korea,1,0,0,6.62,1
28057,1,Internet,RoundTrip,3,3,6,Fri,ICNPEN,South Korea,0,1,1,6.62,0
28058,1,Internet,RoundTrip,32,3,17,Wed,ICNPEN,Mexico,0,0,0,6.62,0
28059,1,Internet,RoundTrip,22,3,12,Fri,ICNPEN,Philippines,0,1,1,6.62,1
28060,2,Internet,RoundTrip,1,3,15,Thu,ICNPEN,South Korea,0,0,0,6.62,0
28061,2,Internet,RoundTrip,52,3,4,Wed,ICNPEN,South Korea,0,0,0,6.62,1
28062,1,Internet,RoundTrip,1,3,8,Thu,ICNPEN,Malaysia,1,1,1,6.62,0
28063,1,Internet,RoundTrip,18,3,8,Thu,ICNPEN,South Korea,0,1,0,6.62,1
28064,1,Internet,RoundTrip,18,3,3,Tue,ICNPEN,Malaysia,0,0,0,6.62,1
28065,2,Internet,RoundTrip,13,3,6,Tue,ICNPEN,South Korea,1,0,0,6.62,0
28066,2,Internet,RoundTrip,65,3,8,Tue,ICNPEN,South Korea,0,0,1,6.62,0
28067,2,Internet,RoundTrip,11,3,10,Thu,ICNPEN,Malaysia,0,0,0,6.62,0
28068,1,Internet,RoundTrip,43,3,5,Wed,ICNPEN,South Korea,0,1,0,6.62,1
28069,1,Internet,RoundTrip,50,3,15,Wed,ICNPEN,South Korea,0,0,0,6.62,0
28070,2,Internet,RoundTrip,7,3,5,Tue,ICNPEN,Malaysia,1,1,1,6.62,0
28071,1,Internet,RoundTrip,6,3,17,Tue,ICNPEN,South Korea,0,0,0,6.62,0
28072,1,Internet,RoundTrip,29,3,13,Wed,ICNPEN,South Korea,0,0,1,6.62,1
28073,1,Internet,RoundTrip,13,3,15,Sat,ICNPEN,Malaysia,1,0,1,6.62,0
28074,4,Internet,RoundTrip,44,3,14,Tue,ICNPEN,South Korea,1,0,1,6.62,0
28075,1,Internet,RoundTrip,99,3,1,Wed,ICNPEN,Malaysia,1,0,1,6.62,0
28076,1,Mobile,RoundTrip,2,3,2,Thu,ICNPEN,Malaysia,1,0,1,6.62,1
28077,1,Internet,RoundTrip,162,3,12,Tue,ICNPEN,Malaysia,0,0,1,6.62,0
28078,1,Internet,RoundTrip,29,3,12,Wed,ICNPER,Singapore,0,0,0,6.62,0
28079,1,Internet,RoundTrip,80,3,3,Wed,ICNPER,South Korea,1,0,0,6.62,0
28080,1,Internet,CircleTrip,95,3,12,Wed,ICNPER,South Korea,1,0,1,6.62,0
28081,1,Internet,RoundTrip,52,3,13,Fri,ICNPER,Australia,1,0,0,6.62,0
28082,1,Mobile,RoundTrip,1,3,10,Sun,ICNPER,South Korea,1,0,1,6.62,0
28083,1,Mobile,RoundTrip,2,3,4,Tue,ICNPER,Australia,0,0,0,6.62,0
28084,2,Internet,RoundTrip,0,3,3,Sat,ICNPER,Australia,0,0,1,6.62,0
28085,1,Internet,RoundTrip,6,3,12,Fri,ICNPER,Australia,0,0,0,6.62,0
28086,1,Mobile,RoundTrip,51,3,11,Tue,ICNPER,Australia,0,0,0,6.62,0
28087,1,Internet,RoundTrip,2,3,22,Wed,ICNPER,Australia,1,1,1,6.62,0
28088,1,Internet,RoundTrip,45,3,12,Tue,ICNPER,South Korea,1,0,1,6.62,0
28089,1,Internet,RoundTrip,0,3,3,Sun,ICNPER,South Korea,1,0,0,6.62,0
28090,1,Internet,RoundTrip,257,3,10,Sun,ICNREP,South Korea,0,0,0,6.62,0
28091,1,Internet,RoundTrip,257,3,9,Sun,ICNREP,South Korea,0,0,0,6.62,0
28092,1,Internet,RoundTrip,193,3,7,Sat,ICNRGN,South Korea,0,0,0,6.62,0
28093,3,Internet,RoundTrip,4,3,9,Mon,ICNRGN,South Korea,0,0,0,6.62,0
28094,1,Internet,RoundTrip,255,3,13,Mon,ICNRGN,South Korea,0,0,1,6.62,0
28095,1,Internet,RoundTrip,34,3,8,Thu,ICNRGN,Myanmar (Burma),0,0,0,6.62,0
28096,2,Internet,RoundTrip,210,3,4,Thu,ICNRGN,Japan,0,0,0,6.62,0
28097,1,Internet,RoundTrip,40,3,9,Fri,ICNSGN,South Korea,0,0,0,6.62,0
28098,1,Internet,RoundTrip,16,3,14,Mon,ICNSGN,South Korea,1,1,1,6.62,0
28099,2,Mobile,RoundTrip,89,3,7,Sat,ICNSIN,South Korea,0,0,0,6.62,0
28100,4,Internet,RoundTrip,152,3,15,Fri,ICNSIN,South Korea,1,0,0,6.62,0
28101,2,Internet,RoundTrip,236,3,3,Sun,ICNSIN,South Korea,0,0,0,6.62,0
28102,1,Internet,RoundTrip,59,3,13,Mon,ICNSIN,Singapore,0,0,0,6.62,0
28103,2,Internet,RoundTrip,63,3,1,Thu,ICNSIN,South Korea,1,0,0,6.62,0
28104,1,Internet,RoundTrip,202,3,15,Fri,ICNSIN,South Korea,0,0,0,6.62,0
28105,1,Internet,RoundTrip,161,3,21,Mon,ICNSIN,South Korea,0,0,1,6.62,0
28106,2,Internet,RoundTrip,21,3,13,Wed,ICNSIN,South Korea,0,1,1,6.62,0
28107,2,Internet,RoundTrip,37,3,6,Tue,ICNSIN,South Korea,1,1,1,6.62,0
28108,2,Internet,RoundTrip,37,3,3,Thu,ICNSIN,Japan,1,0,0,6.62,0
28109,1,Internet,RoundTrip,105,3,14,Mon,ICNSIN,South Korea,1,0,0,6.62,0
28110,2,Internet,RoundTrip,56,3,11,Mon,ICNSIN,South Korea,1,1,0,6.62,0
28111,1,Internet,RoundTrip,1,3,9,Tue,ICNSIN,South Korea,1,0,0,6.62,0
28112,2,Internet,RoundTrip,126,3,12,Mon,ICNSIN,South Korea,1,1,1,6.62,0
28113,1,Internet,RoundTrip,1,3,12,Fri,ICNSIN,South Korea,0,0,1,6.62,0
28114,1,Mobile,RoundTrip,0,3,2,Sat,ICNSIN,Singapore,1,0,0,6.62,0
28115,1,Internet,RoundTrip,10,3,16,Tue,ICNSIN,Singapore,1,0,0,6.62,0
28116,3,Internet,RoundTrip,82,3,5,Wed,ICNSIN,South Korea,0,0,0,6.62,0
28117,3,Internet,RoundTrip,221,3,7,Sat,ICNSIN,South Korea,1,0,0,6.62,0
28118,1,Internet,RoundTrip,72,3,16,Thu,ICNSIN,South Korea,0,1,1,6.62,0
28119,1,Internet,RoundTrip,31,3,15,Mon,ICNSIN,South Korea,0,0,1,6.62,0
28120,2,Internet,RoundTrip,44,3,3,Mon,ICNSIN,South Korea,1,0,1,6.62,0
28121,1,Mobile,RoundTrip,93,3,15,Tue,ICNSIN,South Korea,0,0,0,6.62,0
28122,2,Internet,RoundTrip,268,3,0,Mon,ICNSIN,South Korea,1,1,1,6.62,0
28123,1,Mobile,RoundTrip,23,3,12,Tue,ICNSIN,Philippines,0,0,0,6.62,0
28124,2,Internet,RoundTrip,94,3,8,Mon,ICNSIN,South Korea,0,0,1,6.62,0
28125,1,Internet,RoundTrip,173,3,14,Mon,ICNSIN,South Korea,0,0,0,6.62,0
28126,1,Internet,RoundTrip,110,3,1,Sat,ICNSIN,South Korea,0,0,0,6.62,0
28127,1,Internet,RoundTrip,14,3,7,Sat,ICNSIN,Singapore,1,0,1,6.62,0
28128,1,Internet,RoundTrip,59,3,14,Mon,ICNSIN,South Korea,0,1,0,6.62,0
28129,2,Internet,RoundTrip,50,3,3,Tue,ICNSIN,South Korea,1,0,0,6.62,0
28130,2,Internet,RoundTrip,190,3,15,Fri,ICNSIN,South Korea,1,0,0,6.62,0
28131,1,Internet,RoundTrip,81,3,15,Thu,ICNSIN,South Korea,0,0,1,6.62,0
28132,1,Internet,RoundTrip,42,3,5,Fri,ICNSIN,South Korea,0,0,0,6.62,0
28133,1,Internet,RoundTrip,70,3,14,Sun,ICNSIN,Singapore,1,0,1,6.62,1
28134,1,Internet,RoundTrip,4,3,5,Tue,ICNSIN,Singapore,0,0,0,6.62,0
28135,2,Internet,RoundTrip,187,3,9,Sat,ICNSIN,South Korea,1,0,1,6.62,0
28136,2,Internet,RoundTrip,53,3,11,Tue,ICNSIN,South Korea,0,0,1,6.62,0
28137,1,Internet,RoundTrip,12,3,16,Thu,ICNSIN,Singapore,1,1,1,6.62,0
28138,1,Mobile,RoundTrip,31,3,7,Fri,ICNSIN,South Korea,0,1,0,6.62,0
28139,1,Internet,RoundTrip,19,3,17,Wed,ICNSIN,South Korea,0,0,0,6.62,0
28140,1,Internet,RoundTrip,65,3,14,Tue,ICNSIN,Singapore,0,1,0,6.62,0
28141,3,Mobile,RoundTrip,331,3,3,Sat,ICNSIN,South Korea,1,0,0,6.62,0
28142,1,Internet,RoundTrip,14,3,9,Sat,ICNSIN,South Korea,0,0,0,6.62,0
28143,1,Internet,RoundTrip,217,3,2,Fri,ICNSIN,South Korea,0,1,0,6.62,0
28144,2,Internet,RoundTrip,143,3,15,Wed,ICNSIN,South Korea,1,0,0,6.62,0
28145,1,Internet,RoundTrip,6,3,6,Fri,ICNSIN,Singapore,1,0,0,6.62,1
28146,1,Internet,RoundTrip,23,3,8,Thu,ICNSIN,United States,0,0,0,6.62,0
28147,4,Internet,RoundTrip,74,3,16,Thu,ICNSIN,South Korea,1,0,0,6.62,0
28148,1,Internet,RoundTrip,23,3,8,Thu,ICNSIN,South Korea,0,0,0,6.62,0
28149,1,Mobile,RoundTrip,35,3,3,Fri,ICNSIN,South Korea,0,1,0,6.62,0
28150,1,Internet,RoundTrip,24,3,11,Sun,ICNSIN,South Korea,0,1,0,6.62,0
28151,2,Mobile,RoundTrip,55,3,12,Wed,ICNSIN,Malaysia,0,0,0,6.62,0
28152,1,Internet,RoundTrip,25,3,14,Wed,ICNSIN,Singapore,0,0,0,6.62,0
28153,2,Internet,RoundTrip,348,3,8,Fri,ICNSIN,South Korea,1,0,0,6.62,0
28154,3,Internet,RoundTrip,59,3,22,Fri,ICNSIN,South Korea,1,0,0,6.62,0
28155,2,Internet,RoundTrip,35,3,3,Thu,ICNSIN,South Korea,1,0,0,6.62,0
28156,1,Internet,RoundTrip,2,3,23,Sun,ICNSIN,Singapore,0,0,0,6.62,0
28157,2,Internet,RoundTrip,5,3,13,Mon,ICNSIN,South Korea,1,1,0,6.62,0
28158,1,Internet,RoundTrip,135,3,1,Wed,ICNSIN,South Korea,0,0,0,6.62,0
28159,1,Internet,RoundTrip,17,3,10,Mon,ICNSIN,Singapore,0,0,0,6.62,0
28160,1,Internet,RoundTrip,51,3,7,Mon,ICNSIN,South Korea,1,1,1,6.62,0
28161,1,Internet,RoundTrip,185,3,4,Tue,ICNSIN,South Korea,0,0,0,6.62,0
28162,1,Internet,RoundTrip,60,3,8,Tue,ICNSIN,South Korea,1,0,0,6.62,0
28163,2,Internet,RoundTrip,309,3,13,Fri,ICNSIN,South Korea,0,0,0,6.62,0
28164,1,Internet,RoundTrip,46,3,13,Wed,ICNSIN,Japan,0,0,0,6.62,0
28165,2,Internet,RoundTrip,20,3,12,Sat,ICNSIN,South Korea,0,0,0,6.62,0
28166,1,Internet,RoundTrip,347,3,12,Mon,ICNSIN,South Korea,1,0,1,6.62,0
28167,3,Internet,RoundTrip,84,3,1,Thu,ICNSIN,South Korea,1,0,1,6.62,0
28168,2,Internet,RoundTrip,0,3,1,Sat,ICNSIN,Singapore,1,0,0,6.62,0
28169,3,Internet,RoundTrip,23,3,21,Sun,ICNSIN,South Korea,1,0,0,6.62,0
28170,1,Internet,RoundTrip,28,3,16,Tue,ICNSIN,Singapore,0,1,1,6.62,0
28171,1,Internet,RoundTrip,52,3,17,Mon,ICNSIN,South Korea,0,0,0,6.62,0
28172,1,Internet,RoundTrip,2,3,5,Wed,ICNSIN,South Korea,0,0,0,6.62,0
28173,3,Internet,RoundTrip,245,3,17,Sun,ICNSIN,South Korea,0,0,0,6.62,0
28174,1,Internet,RoundTrip,34,3,3,Sat,ICNSIN,South Korea,0,0,0,6.62,0
28175,1,Internet,RoundTrip,232,3,16,Mon,ICNSIN,South Korea,0,0,0,6.62,0
28176,2,Internet,RoundTrip,44,3,9,Sun,ICNSIN,South Korea,1,0,1,6.62,0
28177,1,Internet,RoundTrip,64,3,7,Wed,ICNSIN,South Korea,0,0,0,6.62,0
28178,2,Internet,RoundTrip,131,3,0,Fri,ICNSIN,South Korea,0,0,0,6.62,0
28179,1,Mobile,RoundTrip,186,3,9,Sun,ICNSIN,South Korea,1,0,0,6.62,0
28180,1,Internet,RoundTrip,91,3,9,Wed,ICNSIN,South Korea,1,0,0,6.62,0
28181,2,Internet,RoundTrip,87,3,13,Tue,ICNSIN,South Korea,0,0,0,6.62,0
28182,1,Internet,RoundTrip,100,3,0,Thu,ICNSIN,South Korea,1,0,0,6.62,0
28183,3,Internet,RoundTrip,30,3,14,Mon,ICNSIN,South Korea,1,0,1,6.62,0
28184,1,Internet,RoundTrip,20,3,13,Sat,ICNSIN,Singapore,0,1,0,6.62,1
28185,1,Internet,RoundTrip,191,3,2,Tue,ICNSIN,South Korea,1,0,0,6.62,0
28186,1,Internet,RoundTrip,119,3,0,Sat,ICNSIN,South Korea,1,0,0,6.62,0
28187,1,Internet,RoundTrip,22,3,14,Thu,ICNSIN,South Korea,0,0,1,6.62,0
28188,1,Internet,RoundTrip,11,3,17,Sun,ICNSIN,South Korea,0,0,0,6.62,0
28189,2,Internet,RoundTrip,111,3,0,Mon,ICNSIN,South Korea,1,0,0,6.62,0
28190,1,Mobile,RoundTrip,98,3,13,Thu,ICNSIN,South Korea,0,0,0,6.62,0
28191,2,Internet,RoundTrip,6,3,15,Sun,ICNSIN,South Korea,0,0,0,6.62,0
28192,2,Mobile,RoundTrip,156,3,1,Sat,ICNSIN,South Korea,0,0,0,6.62,0
28193,1,Internet,RoundTrip,419,3,1,Thu,ICNSIN,South Korea,0,0,0,6.62,0
28194,2,Internet,RoundTrip,30,3,11,Mon,ICNSIN,South Korea,1,0,0,6.62,0
28195,2,Internet,RoundTrip,428,3,6,Fri,ICNSIN,South Korea,0,0,1,6.62,0
28196,1,Internet,RoundTrip,80,3,1,Mon,ICNSIN,Malaysia,1,0,1,6.62,1
28197,2,Internet,RoundTrip,24,3,17,Fri,ICNSIN,South Korea,1,0,0,6.62,0
28198,2,Internet,RoundTrip,44,3,3,Fri,ICNSIN,South Korea,1,0,0,6.62,0
28199,1,Internet,RoundTrip,2,3,14,Wed,ICNSIN,South Korea,0,0,0,6.62,0
28200,2,Internet,RoundTrip,25,3,7,Tue,ICNSIN,South Korea,0,0,1,6.62,0
